EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,Timestamp,Response
-468.9684948436916,-275.5333893354982,232.4291723961942,335.89724457031116,1700263694.4089742,
-883.1175361368805,53.8227702123113,181.50295469956473,184.00120786996558,1700263694.4089742,
-1129.3805984691717,40.78360901679844,605.4617535765283,654.2412686985917,1700263694.4235425,
-1574.9597589899786,307.8367752027698,299.47061900189146,412.0341278682463,1700263694.4235425,
-1153.0953040882014,709.909679539036,-56.85021922644228,-50.30913420394063,1700263694.424144,
-1154.2528031244874,903.0904718502425,-288.68848742963746,-278.2653862531297,1700263694.424144,
-1047.8395597352646,993.8260546252131,-275.5857479348779,-150.60203131567687,1700263694.4377208,
-1433.9561809105799,1371.7317254478112,-318.4767905767076,-304.36240814393386,1700263694.4377208,
-1053.649494316429,919.1944810594432,-57.592589367646724,-60.71166593069211,1700263694.4534323,
-1442.3447765111923,718.2272170404904,257.746425146237,360.40667892992496,1700263694.4534323,
-975.6819299901836,843.2988213086501,46.868426244705915,106.04112334363163,1700263694.4541533,
-912.6159970373847,1014.5712796794251,133.5480875177309,144.3302190899849,1700263694.4541533,
-1361.2188666723669,777.2727575409226,382.4795684684068,432.238937378861,1700263694.467748,
-1373.6951729245484,504.0094874785282,524.5938968346454,620.1969594019465,1700263694.467748,
-1083.6958505604416,803.8634462258779,986.5276398616843,989.1530496305786,1700263694.4833844,
-1365.0541340769269,692.0684868004173,1461.0723255393095,1479.1622216249816,1700263694.4833844,
-1016.1943962601945,1005.7956044333987,1728.1180119253695,1853.6365342382342,1700263694.4841092,
-1258.2463312423788,574.8450625892729,1793.1249529551715,1803.549924081657,1700263694.4841092,
-1075.6905947052874,895.5751428892836,1858.4572652811185,1853.05871969508,1700263694.49772,
-612.1917035467923,546.5228002248332,2071.59977360582,2171.299896574579,1700263694.49772,
-970.0664702067152,846.9209144157358,2025.7149410494603,2070.2141406722367,1700263694.5134375,
-892.482245625928,1031.0885478337295,2114.159835101571,2118.309254102409,1700263694.5134375,
-1360.083807035815,774.8810915192589,2335.7676069759764,2389.5342786889523,1700263694.5144987,
-1364.2238762867637,517.8003685651347,2485.791823748499,2587.283358796034,1700263694.5144987,
-1071.7337805521674,804.875089163892,2945.036578707397,2947.364666429814,1700263694.54445,
-1365.2504788246006,694.4526730221696,3422.5582247497514,3433.0879130749963,1700263694.54445,
-973.4753890163265,1044.7934112213552,3719.0406636870466,3842.2871967768297,1700263694.5449448,
-1275.3432838898152,1528.702806388028,3728.3380549768917,3742.770328905899,1700263694.5449448,
-1089.4178974926472,1867.5788812730461,3812.044495785143,3809.69583861297,1700263694.5456035,
-1571.7490548780188,1550.0912942346185,4048.565118732862,4143.992406002246,1700263694.5456035,
-1960.8407664680853,1824.067015238572,3977.6566155729815,4026.6829640921205,1700263694.5579984,
-1853.1466073440388,2037.286191512365,4104.140032074414,4102.801147890277,1700263694.5579984,
-1385.8161886809394,1734.3449453515932,4279.713375394233,4325.545849351212,1700263694.5734537,
-1358.924438049551,1503.2079083900899,4451.051282014232,4546.287834385876,1700263694.5734537,
-1108.2987824189477,1783.2366574723274,4909.884647978004,4909.813589878846,1700263694.5745215,
-1411.9169504716992,1675.563067798037,5386.579776130151,4422.072667207569,1700263694.5745215,
-981.8340654172935,2072.948007539846,5722.731333897449,4859.010788880754,1700263694.6042578,
-1322.0471545364708,2497.213478213176,5673.890110426117,4706.611735636368,1700263694.6042578,
-1111.4758274313062,2844.642704296857,5769.066824398469,4783.451720125973,1700263694.604853,
-1556.2920483611524,2553.39425534755,6030.326885553077,5147.78716395935,1700263694.604853,
-1954.041628348641,2802.5706997453235,5930.725869933143,5004.691111854743,1700263694.6059053,
-1855.1287543205544,3003.82967596082,6038.838897852227,5056.694420738611,1700263694.6059053,
-1366.3462695116177,2733.6088145123795,6258.251348452643,5332.36618637247,1700263694.6344972,
-1374.6974661126733,2480.3951481124386,6403.952240876388,5522.620506968349,1700263694.6344972,
-1088.0790133085102,2763.041827163659,6868.776926569175,5885.042991974391,1700263694.635383,
-1373.083699281793,2640.9359635603614,7341.61247796705,6367.804237854667,1700263694.635383,
-950.0019069444388,3034.9026347426698,7671.877433204092,6807.618342593778,1700263694.636154,
-1280.603453177493,3474.5615336336195,7635.310561387334,6661.6332177734,1700263694.636154,
-1094.1694403863512,3808.695415374823,7718.302681304049,6732.044314239174,1700263694.6481788,
-1534.4155035703443,3539.7592095611617,8003.105412679724,7113.740373666864,1700263694.6481788,
-1939.5401662704535,3773.9910137359984,7880.526451732032,6955.314471643884,1700263694.6634407,
-1846.3867381741293,3982.2024639691226,8006.654577737674,7028.605291075539,1700263694.6634407,
-2247.283443974331,3800.419016772881,8305.43518519774,7369.261558339465,1700263694.6646261,
-2477.3920084480196,3317.949483089149,8213.433646287769,7330.288060901221,1700263694.6646261,
-2156.022405255586,3623.697524166666,7766.278117935639,7764.2922310591675,1700263694.6780424,
-2098.6037212358788,3860.627666159533,7580.926806181669,7582.018856968731,1700263694.6780424,
-1967.8586887349375,3974.625426658895,7589.803458726499,7717.999749407638,1700263694.6935384,
-2451.6053982535377,4246.538592837285,7460.161696712486,7478.150615499355,1700263694.6935384,
-1996.5867302445695,3899.874176294543,7829.132746540941,7814.319002816454,1700263694.6945617,
-2328.4093538131565,3745.835176919587,8164.2932308199815,8259.383927093353,1700263694.6945617,
-2231.099026916083,3493.649983007461,8606.455992731266,8658.388243515976,1700263694.7080665,
-1879.3240370838903,3950.3665655963123,8984.802971748635,8976.72104794439,1700263694.7080665,
-2019.243044176139,4048.774553130381,8539.87268387014,8577.4100597254,1700263694.7233684,
-1616.9999743918888,4185.293991162907,8101.014123569708,8204.47845584387,1700263694.7233684,
-1142.0850386186503,4631.55381347565,7796.704074025154,7796.060811232775,1700263694.7241158,
-1132.5183745319955,4833.433613083791,7583.023020106833,7584.3731239908375,1700263694.7241158,
-994.345900719054,4948.98717196472,7582.349838114809,7711.415655535646,1700263694.7377706,
