EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,Timestamp,Response
99.62345501966774,-48.510242325253785,-33.169172707013786,98.66230073105544,1700252273.499644,
2.3636167719960213,-31.523616726510227,-24.60854170843959,37.73933045286685,1700252273.499644,
190.78725633956492,-16.234905707649887,-10.88310887105763,107.22667162958533,1700252273.5139816,
-118.98865699023008,-94.32775668241084,-53.64138506446034,62.175836763344705,1700252273.5139816,
108.22896481771022,-68.89269708376378,-46.041908354498446,157.1094572385773,1700252273.515154,
122.85197364445776,6.312951125204563,4.173728350549936,56.00126193650067,1700252273.515154,
-95.32630997058004,-76.41363589465618,-49.351719815284014,32.417452815920115,1700252273.5283031,
138.8063868554309,-100.68184670712799,-65.0293804295361,217.22086922638118,1700252273.5283031,
-7.3451635129749775,4.600076945498586,3.062978063710034,0.5497652934864163,1700252273.5439582,
91.17502101976424,-45.45474406145513,-33.7189380005002,89.93711413443089,1700252273.5439582,
7.300284713506699,-106.99853773228824,-65.8110195202753,161.27196588926017,1700252273.5447004,
-24.17097341362387,-27.70891877170652,-16.773451301269233,24.55618310905993,1700252273.5447004,
197.88184655550867,-13.886248535476625,-9.166494791395962,114.28386284597218,1700252273.5582895,
-127.50814908929169,-96.92324725165963,-57.343886020593345,65.76614072080702,1700252273.5582895,
112.74302406422794,-69.10213148128241,-47.42193143814802,154.3344514714554,1700252273.5739548,
122.60888014733791,6.548564822413027,3.377129659987986,54.37066555581987,1700252273.5739548,
-106.54600983764976,-81.35778363607824,-53.66008456423879,28.064209267497063,1700252273.574698,
148.53012674022466,-102.92952658049762,-66.34956511389464,221.39459757693112,1700252273.574698,
-6.410188524052501,1.3089649844914675,0.6769218919798732,-0.4375682948157191,1700252273.5882776,
101.85243539325893,-48.37560592684895,-33.13925350736827,97.21495944820344,1700252273.5882776,
11.410434764809906,-110.07647539582103,-60.971588977612555,159.79844530671835,1700252273.6039147,
-24.309349711984396,-27.230211577378213,-20.06456326227635,28.688772560097277,1700252273.6039147,
204.0938203819096,-19.507318168878555,-13.845109635964036,115.44697173219174,1700252273.6047251,
-126.46097710169852,-99.01385132689029,-65.44824922457337,66.91055010724813,1700252273.6047251,
110.37192749232054,-69.70799527410418,-47.653805235400796,155.92016905266792,1700252273.618734,
127.07058079447597,9.016898793168366,4.805771443061531,55.44401684310287,1700252273.618734,
-109.26491710543633,-75.44874170608819,-50.33157360367477,24.627241208218038,1700252273.6339393,
149.53989972826093,-96.89332805201411,-68.1447170926258,219.87245829496533,1700252273.6339393,
-1.6231165807694197,1.8662100778892636,3.818437854759395,-2.086864175274968,1700252273.6346884,
99.46637922152877,-50.66442469973117,-32.73160441219807,93.36660239379853,1700252273.6346884,
14.578130027279258,-104.44044616259634,-67.0302269058302,156.75416674278677,1700252273.6482553,
-9.555444386787713,-28.94682565703988,-19.417560569941998,34.72497108858079,1700252273.6482553,
193.74551720451564,-15.434567117132246,-12.805417448282242,113.34140805713832,1700252273.6639411,
-125.99348960723728,-96.4557597571984,-55.788087639026344,70.27646006736904,1700252273.6639411,
103.44563277438283,-68.73188138566911,-49.303101115860045,151.56318560428917,1700252273.6646965,
125.30534801539034,11.754505560733378,3.8745363540947437,61.341839073225856,1700252273.6646965,
-107.35382822807878,-78.50050006993115,-46.63655244745314,33.41974600404501,1700252273.6786714,
142.60986511036754,-99.0849094260484,-60.64621768146753,218.79536710772663,1700252273.6786714,
-2.045725275762379,5.377976136282086,4.716013844124973,2.2701192731037736,1700252273.6943848,
89.31629074178636,-51.12443239428103,-36.76321656443179,89.58182363864034,1700252273.6943848,
11.462793364189565,-106.13836074247956,-68.77676018513739,159.95926100481302,1700252273.695171,
-14.207879931665957,-30.753197335638106,-22.92932662833482,29.242277753539383,1700252273.695171,
190.91815283801407,-15.767418213188648,-10.273505178280175,109.17141960654408,1700252273.7087955,
-123.7981683332473,-98.48652543313801,-64.74514803290367,69.96978827100247,1700252273.7087955,
105.47639845032245,-70.97956125903875,-47.51542893704027,148.83305863663554,1700252273.723923,
129.38183896709234,4.2447864497080445,2.378576371818781,55.791827538982034,1700252273.723923,
-101.91601369250566,-79.89548275340348,-48.117552829906344,29.889280445873737,1700252273.72515,
144.27412059064955,-100.83144270535558,-65.7324816212058,215.6538511449471,1700252273.72515,
-0.9087956892326474,-1.9858868764713407,3.0442785639315844,-1.3127048844471574,1700252273.7385707,
86.49640617519617,-50.41759130265564,-35.53278947900981,88.12326265592128,1700252273.7385707,
20.52083105687052,-105.00143115594983,-67.98764129448682,160.90919559355825,1700252273.7539866,
