EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,Timestamp,Response
267.77309692744166,332.17043426446617,353.08021491672844,346.33717529661953,1700261820.230836,
-15.430827217176557,-14.379915329627693,-15.898314711637795,-13.826410136185586,1700261820.230836,
208.8360135257244,249.92255443893373,267.26073063351214,262.25674449279904,1700261820.2448063,
267.1260942351073,324.200707458891,346.6401071930304,342.821669338271,1700261820.2448063,
36.21345127094537,53.99293566029519,48.4317044261843,53.44317036680877,1700261820.245524,
101.34754889924079,120.95958426687866,126.30016140360385,122.26854925137013,1700261820.245524,
276.18413192778826,333.17646735254675,360.7170906262472,345.1591068105772,1700261820.2591507,
131.14707174617797,162.4500343753025,170.3786222813651,167.51759881526232,1700261820.2591507,
2.341177372261882,-1.6305963806807995,-0.2580530969426036,-0.35155059583485126,1700261820.2747989,
263.84246207401156,331.5309113720432,355.7243241854012,350.00601715315133,1700261820.2747989,
210.62742560449988,257.13682145345956,279.9950899826363,269.6879257047549,1700261820.2754984,
-15.67766061425209,-13.31030394230038,-10.726033072918653,-16.234905707649887,1700261820.2754984,
209.8757057134062,255.39776797406375,272.653666369617,263.9471792727709,1700261820.2891448,
262.7504112869501,322.2185604823753,344.7140587158501,341.9876716481522,1700261820.2891448,
36.89037316292524,55.16726424638182,49.310580915771425,46.82354744523764,1700261820.3047912,
102.97066548001021,122.62009984720498,133.16287782229483,124.17589822877198,1700261820.3047912,
262.13706769421697,335.0052784308791,365.70611716713756,356.25538997910917,1700261820.3055372,
130.37665235530585,164.66405514907092,172.46548645664006,165.90570193435997,1700261820.3055372,
-6.402708724141121,3.2013543620705605,-4.360723348334432,0.04861869942396879,1700261820.3191338,
259.0479103308171,330.315443886444,354.04510910529643,353.11761391628534,1700261820.3191338,
207.3998919427395,261.77055749855936,278.3869330016896,275.608187334612,1700261820.3348103,
-15.66270101442933,-5.23959983792156,-14.802524024620652,-9.428287788294256,1700261820.3348103,
206.26296235620975,251.63168871868402,266.1275409469381,264.36604806780815,1700261820.33556,
257.0919426539913,324.35778325702995,344.33258892036974,340.40569396689534,1700261820.33556,
32.750303911976516,50.70556359924376,58.04698721226305,59.55416689440608,1700261820.3490968,
99.12978822551668,122.38822604995221,122.26106945145875,120.67535187024623,1700261820.3490968,
256.66559405904263,338.419807090424,358.211357655935,360.623593127355,1700261820.3647559,
123.8355673328042,164.8585299467668,176.43352030962706,172.7833779528737,1700261820.3647559,
-8.328757201321423,3.3098114607855678,-3.586564057506621,-2.531912270002067,1700261820.3655288,
261.8341357978061,338.0420771948993,361.4688105173409,352.7997224200517,1700261820.3655288,
208.51438212953508,264.07433587126434,278.52530930005014,272.21983797475696,1700261820.3790612,
-26.605648284778,-0.9723739884793758,-11.343116565607488,-7.573297410272062,1700261820.3790612,
198.86544024385512,259.77345092222095,260.51021121349186,260.7084259111434,1700261820.4111376,
251.66534781828523,329.7170598935336,348.4576985714957,342.04003024753183,1700261820.4111376,
27.555582873523235,57.710396216250956,53.61520576477051,57.366325420327485,1700261820.4118617,
87.8577297590673,120.11062697693706,119.60948038287461,124.34419372677803,1700261820.4118617,
259.3171831276268,340.0055246716365,355.7318039853126,357.84858736023307,1700261820.412624,
124.62842612341046,172.03913786169142,177.80606359336525,172.8993148515001,1700261820.412624,
-9.342270089313388,4.678614844568074,-10.138868779875338,-2.5880107693374157,1700261820.4133651,
257.99699844326824,336.0113115189597,356.19555157981813,356.00107678212225,1700261820.4133651,
200.10334712918848,266.58380874153227,283.2525428440422,274.3216617498547,1700261820.4240372,
-23.187379725277424,-7.2254867143929005,-13.388841841369867,-8.949580593965948,1700261820.4240372,
195.97075767815113,248.7145667532459,260.65980721171945,263.7265251753852,1700261820.439036,
256.54217736050487,329.16729460004717,350.3538278490305,346.55782939400524,1700261820.439036,
28.15396686643362,60.04409378860146,55.750688639469445,58.944563201628625,1700261820.4547849,
